Timestamp,Real open,Real close
1588788000000,9265.67000000,9234.58000000
1588791600000,9234.58000000,9237.73000000
1588795200000,9237.74000000,9236.23000000
1588798800000,9236.23000000,9276.99000000
1588802400000,9276.99000000,9357.09000000
1588806000000,9355.31000000,9142.92000000
1588809600000,9143.40000000,9183.70000000
1588813200000,9183.71000000,9224.51000000
1588816800000,9226.35000000,9330.88000000
1588820400000,9331.78000000,9290.39000000
1588824000000,9290.21000000,9276.57000000
1588827600000,9276.97000000,9269.00000000
1588831200000,9268.47000000,9251.83000000
1588834800000,9251.46000000,9309.92000000
1588838400000,9308.56000000,9338.84000000
1588842000000,9338.81000000,9312.99000000
1588845600000,9312.99000000,9290.48000000
1588849200000,9290.49000000,9280.01000000
1588852800000,9280.05000000,9368.96000000
1588856400000,9368.96000000,9486.53000000
1588860000000,9487.20000000,9496.49000000
1588863600000,9496.45000000,9515.51000000
1588867200000,9516.43000000,9631.03000000
1588870800000,9631.01000000,9832.08000000
1588874400000,9832.08000000,9793.47000000
1588878000000,9793.62000000,9863.93000000
1588881600000,9863.93000000,9797.34000000
1588885200000,9795.74000000,9871.91000000
1588888800000,9872.61000000,9892.80000000
1588892400000,9893.04000000,9986.40000000
1588896000000,9986.30000000,10019.82000000
1588899600000,10017.86000000,9987.04000000
1588903200000,9987.04000000,9899.52000000
1588906800000,9898.49000000,9930.69000000
1588910400000,9930.69000000,9907.37000000
1588914000000,9907.36000000,9866.14000000
1588917600000,9864.66000000,9766.68000000
1588921200000,9765.85000000,9810.14000000
1588924800000,9810.34000000,9859.90000000
1588928400000,9859.77000000,9833.40000000
1588932000000,9833.14000000,9953.09000000
1588935600000,9952.83000000,9899.75000000
1588939200000,9899.35000000,9829.12000000
1588942800000,9829.01000000,9883.06000000
1588946400000,9883.06000000,9954.99000000
1588950000000,9954.95000000,9941.21000000
1588953600000,9942.07000000,9973.23000000
1588957200000,9973.23000000,9962.92000000
1588960800000,9963.62000000,9888.94000000
1588964400000,9888.94000000,9945.99000000
1588968000000,9946.00000000,9980.00000000
1588971600000,9979.79000000,9996.00000000
1588975200000,9995.39000000,9873.95000000
1588978800000,9872.97000000,9800.01000000
1588982400000,9800.02000000,9868.79000000
1588986000000,9869.58000000,9853.06000000
1588989600000,9853.06000000,9849.33000000
1588993200000,9849.33000000,9863.02000000
1588996800000,9863.02000000,9830.23000000
1589000400000,9830.22000000,9830.02000000
1589004000000,9830.07000000,9697.55000000
1589007600000,9697.55000000,9592.77000000
1589011200000,9594.70000000,9677.25000000
1589014800000,9677.76000000,9693.25000000
1589018400000,9693.26000000,9628.98000000
1589022000000,9628.98000000,9638.85000000
1589025600000,9638.85000000,9670.57000000
1589029200000,9670.92000000,9717.99000000
1589032800000,9717.99000000,9698.04000000
1589036400000,9699.23000000,9688.62000000
1589040000000,9688.55000000,9758.84000000
1589043600000,9759.00000000,9774.95000000
1589047200000,9774.98000000,9738.78000000
1589050800000,9738.78000000,9744.77000000
1589054400000,9745.11000000,9655.28000000
1589058000000,9655.32000000,9613.13000000
1589061600000,9611.68000000,9600.51000000
1589065200000,9600.51000000,9539.40000000
1589068800000,9539.10000000,8703.67000000
1589072400000,8703.56000000,8712.01000000
1589076000000,8712.00000000,8661.49000000
1589079600000,8661.86000000,8622.78000000
1589083200000,8622.73000000,8559.10000000
1589086800000,8561.23000000,8621.06000000
1589090400000,8621.15000000,8602.63000000
1589094000000,8602.44000000,8812.28000000
1589097600000,8812.27000000,8811.66000000
1589101200000,8812.72000000,8749.73000000
1589104800000,8751.50000000,8810.20000000
1589108400000,8809.54000000,8737.35000000
1589112000000,8736.57000000,8717.18000000
1589115600000,8716.68000000,8771.00000000
1589119200000,8771.01000000,8659.82000000
1589122800000,8659.81000000,8650.96000000
1589126400000,8652.27000000,8270.00000000
1589130000000,8270.00000000,8527.85000000
1589133600000,8527.85000000,8487.43000000
1589137200000,8487.43000000,8502.94000000
1589140800000,8500.66000000,8663.94000000
1589144400000,8663.85000000,8717.94000000
1589148000000,8717.55000000,8777.99000000
1589151600000,8778.00000000,8722.77000000
1589155200000,8722.77000000,8770.16000000
1589158800000,8770.15000000,8713.41000000
1589162400000,8711.93000000,8748.07000000
1589166000000,8747.18000000,8696.64000000
1589169600000,8696.24000000,8634.53000000
1589173200000,8633.59000000,8689.26000000
1589176800000,8689.26000000,8684.34000000
1589180400000,8684.68000000,8664.32000000
1589184000000,8664.32000000,8636.07000000
1589187600000,8635.84000000,8487.10000000
1589191200000,8487.11000000,8803.07000000
1589194800000,8803.07000000,8927.43000000
1589198400000,8926.17000000,8856.34000000
1589202000000,8856.35000000,8846.12000000
1589205600000,8847.67000000,8871.89000000
1589209200000,8871.57000000,8882.96000000
1589212800000,8882.97000000,8604.34000000
1589216400000,8604.34000000,8506.76000000
1589220000000,8503.55000000,8605.35000000
1589223600000,8604.20000000,8746.86000000
1589227200000,8745.25000000,8630.16000000
1589230800000,8630.36000000,8589.84000000
1589234400000,8589.84000000,8601.37000000
1589238000000,8600.66000000,8561.52000000
1589241600000,8562.04000000,8611.33000000
1589245200000,8611.34000000,8619.50000000
1589248800000,8619.96000000,8637.51000000
1589252400000,8637.05000000,8716.07000000
1589256000000,8716.75000000,8702.57000000
1589259600000,8702.13000000,8730.75000000
1589263200000,8730.75000000,8704.75000000
1589266800000,8704.16000000,8656.05000000
1589270400000,8655.76000000,8749.75000000
1589274000000,8748.82000000,8785.84000000
1589277600000,8785.84000000,8778.21000000
1589281200000,8778.21000000,8800.92000000
1589284800000,8800.91000000,8769.49000000
1589288400000,8769.74000000,8730.01000000
1589292000000,8730.02000000,8887.26000000
1589295600000,8887.21000000,8867.72000000
1589299200000,8867.72000000,8923.82000000
1589302800000,8923.82000000,8879.00000000
1589306400000,8879.00000000,8897.89000000
1589310000000,8897.89000000,8792.19000000
1589313600000,8792.19000000,8815.27000000
1589317200000,8815.02000000,8779.99000000
1589320800000,8779.99000000,8812.90000000
1589324400000,8812.03000000,8810.79000000
1589328000000,8810.99000000,8934.03000000
1589331600000,8934.04000000,8946.16000000
1589335200000,8946.16000000,8936.50000000
1589338800000,8936.50000000,8912.19000000
1589342400000,8911.99000000,8930.57000000
1589346000000,8930.57000000,8883.29000000
1589349600000,8883.29000000,8912.43000000
1589353200000,8912.69000000,8867.20000000
1589356800000,8867.20000000,8908.18000000
1589360400000,8908.86000000,8914.22000000
1589364000000,8914.22000000,8948.05000000
1589367600000,8949.70000000,9035.98000000
1589371200000,9036.38000000,9089.30000000
1589374800000,9089.30000000,9080.06000000
1589378400000,9080.57000000,9082.26000000
1589382000000,9082.25000000,9136.85000000
1589385600000,9136.85000000,9111.20000000
1589389200000,9111.02000000,9085.27000000
1589392800000,9085.28000000,9077.16000000
1589396400000,9077.60000000,9151.24000000
1589400000000,9151.25000000,9285.92000000
1589403600000,9285.00000000,9347.12000000
1589407200000,9347.52000000,9318.51000000
1589410800000,9317.10000000,9309.37000000
1589414400000,9309.35000000,9297.01000000
1589418000000,9297.55000000,9270.62000000
1589421600000,9270.62000000,9334.01000000
1589425200000,9335.24000000,9352.38000000
1589428800000,9352.38000000,9318.69000000
1589432400000,9318.15000000,9437.77000000
1589436000000,9438.76000000,9443.43000000
1589439600000,9443.77000000,9508.56000000
1589443200000,9508.56000000,9610.00000000
1589446800000,9610.01000000,9803.54000000
1589450400000,9803.44000000,9648.24000000
1589454000000,9649.00000000,9686.71000000
1589457600000,9686.71000000,9586.00000000
1589461200000,9585.86000000,9622.71000000
1589464800000,9622.88000000,9704.00000000
1589468400000,9704.00000000,9748.98000000
1589472000000,9748.99000000,9675.55000000
1589475600000,9675.55000000,9621.81000000
1589479200000,9621.93000000,9677.21000000
1589482800000,9677.97000000,9660.00000000
1589486400000,9658.59000000,9655.88000000
1589490000000,9656.34000000,9774.98000000
1589493600000,9775.24000000,9750.94000000
1589497200000,9751.43000000,9791.98000000
1589500800000,9791.97000000,9770.29000000
1589504400000,9769.57000000,9738.79000000
1589508000000,9738.78000000,9490.21000000
1589511600000,9490.10000000,9472.97000000
1589515200000,9472.97000000,9444.21000000
1589518800000,9445.70000000,9505.34000000
1589522400000,9505.34000000,9548.00000000
1589526000000,9548.00000000,9674.33000000
1589529600000,9673.45000000,9616.00000000
1589533200000,9616.00000000,9610.52000000
1589536800000,9610.09000000,9587.14000000
1589540400000,9587.70000000,9592.38000000
1589544000000,9593.53000000,9520.13000000
1589547600000,9521.49000000,9545.99000000
1589551200000,9545.54000000,9568.02000000
1589554800000,9568.17000000,9475.53000000
1589558400000,9476.33000000,9470.72000000
1589562000000,9471.18000000,9478.08000000
1589565600000,9478.01000000,9490.18000000
1589569200000,9490.35000000,9337.83000000
1589572800000,9337.86000000,9250.25000000
1589576400000,9250.29000000,9419.98000000
1589580000000,9419.98000000,9365.82000000
1589583600000,9366.23000000,9316.42000000
1589587200000,9315.96000000,9396.01000000
1589590800000,9396.01000000,9410.71000000
1589594400000,9410.71000000,9432.29000000
1589598000000,9432.30000000,9405.68000000
1589601600000,9405.68000000,9495.42000000
1589605200000,9495.67000000,9459.32000000
1589608800000,9459.32000000,9470.08000000
1589612400000,9470.08000000,9390.02000000
1589616000000,9390.03000000,9423.39000000
1589619600000,9423.30000000,9415.71000000
1589623200000,9416.18000000,9455.00000000
1589626800000,9455.00000000,9414.53000000
1589630400000,9414.54000000,9471.45000000
1589634000000,9471.44000000,9452.42000000
1589637600000,9452.42000000,9432.31000000
1589641200000,9432.31000000,9380.75000000
1589644800000,9380.42000000,9385.72000000
1589648400000,9385.26000000,9322.26000000
1589652000000,9321.80000000,9286.87000000
1589655600000,9286.96000000,9329.78000000
1589659200000,9329.78000000,9383.00000000
1589662800000,9382.72000000,9381.88000000
1589666400000,9381.88000000,9421.67000000
1589670000000,9421.69000000,9381.27000000
1589673600000,9380.81000000,9480.00000000
1589677200000,9480.00000000,9471.78000000
1589680800000,9471.67000000,9512.99000000
1589684400000,9512.53000000,9545.58000000
1589688000000,9544.49000000,9508.11000000
1589691600000,9508.10000000,9495.00000000
1589695200000,9495.00000000,9548.45000000
1589698800000,9549.28000000,9540.99000000
1589702400000,9540.98000000,9491.00000000
1589706000000,9491.01000000,9491.73000000
1589709600000,9491.01000000,9531.10000000
1589713200000,9531.00000000,9522.08000000
1589716800000,9522.50000000,9767.50000000
1589720400000,9768.75000000,9744.99000000
1589724000000,9745.00000000,9809.91000000
1589727600000,9811.18000000,9822.32000000
1589731200000,9822.64000000,9739.00000000
1589734800000,9739.00000000,9759.99000000
1589738400000,9760.00000000,9749.98000000
1589742000000,9749.98000000,9771.00000000
1589745600000,9771.29000000,9740.14000000
1589749200000,9741.62000000,9764.52000000
1589752800000,9764.62000000,9689.31000000
1589756400000,9689.31000000,9680.04000000
1589760000000,9681.11000000,9778.38000000
1589763600000,9778.34000000,9902.10000000
1589767200000,9902.62000000,9870.05000000
1589770800000,9870.05000000,9860.51000000
1589774400000,9860.51000000,9866.83000000
1589778000000,9866.40000000,9861.07000000
1589781600000,9861.32000000,9778.89000000
1589785200000,9778.90000000,9785.71000000
1589788800000,9785.70000000,9591.54000000
1589792400000,9591.57000000,9579.11000000
1589796000000,9579.10000000,9628.39000000
1589799600000,9629.24000000,9634.89000000
1589803200000,9634.89000000,9665.00000000
1589806800000,9665.00000000,9661.96000000
1589810400000,9661.97000000,9708.56000000
1589814000000,9708.50000000,9670.96000000
1589817600000,9670.97000000,9638.43000000
1589821200000,9638.42000000,9625.07000000
1589824800000,9625.07000000,9657.86000000
1589828400000,9657.86000000,9701.70000000
1589832000000,9701.70000000,9685.78000000
1589835600000,9685.79000000,9686.23000000
1589839200000,9686.23000000,9723.88000000
1589842800000,9723.79000000,9733.93000000
1589846400000,9733.93000000,9640.01000000
1589850000000,9640.00000000,9651.27000000
1589853600000,9651.67000000,9612.43000000
1589857200000,9612.43000000,9530.00000000
1589860800000,9530.51000000,9537.78000000
1589864400000,9536.82000000,9603.09000000
1589868000000,9603.09000000,9585.97000000
1589871600000,9586.18000000,9573.99000000
1589875200000,9573.99000000,9803.94000000
1589878800000,9804.07000000,9792.00000000
1589882400000,9792.00000000,9792.99000000
1589886000000,9792.99000000,9751.98000000
1589889600000,9752.24000000,9619.54000000
1589893200000,9619.53000000,9673.25000000
1589896800000,9672.85000000,9696.78000000
1589900400000,9696.88000000,9687.06000000
1589904000000,9687.06000000,9692.75000000
1589907600000,9693.03000000,9658.97000000
1589911200000,9659.50000000,9698.03000000
1589914800000,9697.90000000,9644.13000000
1589918400000,9644.92000000,9692.04000000
1589922000000,9692.04000000,9683.83000000
1589925600000,9683.83000000,9756.12000000
1589929200000,9756.12000000,9775.53000000
1589932800000,9775.13000000,9742.61000000
1589936400000,9741.85000000,9744.35000000
1589940000000,9744.35000000,9736.04000000
1589943600000,9736.04000000,9724.40000000
1589947200000,9724.09000000,9735.30000000
1589950800000,9735.45000000,9754.36000000
1589954400000,9754.36000000,9724.39000000
1589958000000,9724.39000000,9764.51000000
1589961600000,9764.51000000,9780.00000000
1589965200000,9780.00000000,9788.27000000
1589968800000,9788.27000000,9774.98000000
1589972400000,9774.98000000,9731.21000000
1589976000000,9731.22000000,9766.00000000
1589979600000,9766.01000000,9789.80000000
1589983200000,9789.80000000,9765.09000000
1589986800000,9765.47000000,9414.50000000
1589990400000,9414.51000000,9497.99000000
1589994000000,9497.99000000,9539.47000000
1589997600000,9539.23000000,9531.82000000
1590001200000,9531.83000000,9531.99000000
1590004800000,9531.99000000,9588.58000000
1590008400000,9588.50000000,9551.21000000
1590012000000,9551.53000000,9527.75000000
1590015600000,9527.78000000,9511.43000000
1590019200000,9511.43000000,9556.46000000
1590022800000,9557.72000000,9514.90000000
1590026400000,9514.58000000,9472.05000000
1590030000000,9472.11000000,9483.37000000
1590033600000,9483.37000000,9483.65000000
1590037200000,9483.66000000,9503.10000000
1590040800000,9503.09000000,9488.45000000
1590044400000,9488.91000000,9457.83000000
1590048000000,9457.88000000,9377.66000000
1590051600000,9377.73000000,9298.79000000
1590055200000,9298.79000000,9374.77000000
1590058800000,9374.77000000,9389.97000000
1590062400000,9389.97000000,9362.64000000
1590066000000,9362.39000000,9293.09000000
1590069600000,9292.60000000,9084.00000000
1590073200000,9084.14000000,9084.38000000
1590076800000,9082.50000000,9081.42000000
1590080400000,9081.54000000,9006.99000000
1590084000000,9006.99000000,8831.26000000
1590087600000,8832.09000000,9065.53000000
1590091200000,9065.81000000,9055.26000000
1590094800000,9055.10000000,9103.85000000
1590098400000,9103.85000000,9125.20000000
1590102000000,9125.20000000,9068.65000000
1590105600000,9067.51000000,9026.67000000
1590109200000,9026.66000000,9089.45000000
1590112800000,9090.59000000,9041.64000000
1590116400000,9041.59000000,8995.55000000
1590120000000,8995.00000000,8998.07000000
1590123600000,8998.39000000,9047.99000000
1590127200000,9047.99000000,9087.60000000
1590130800000,9087.60000000,9081.81000000
1590134400000,9081.81000000,9092.99000000
1590138000000,9092.99000000,9110.00000000
1590141600000,9110.00000000,9165.41000000
1590145200000,9164.63000000,9166.00000000
1590148800000,9166.00000000,9173.03000000
1590152400000,9173.15000000,9116.08000000
1590156000000,9116.41000000,9135.02000000
1590159600000,9134.96000000,9222.69000000
1590163200000,9222.95000000,9241.71000000
1590166800000,9241.71000000,9192.92000000
1590170400000,9192.57000000,9200.25000000
1590174000000,9200.25000000,9173.72000000
1590177600000,9173.72000000,9177.79000000
1590181200000,9177.28000000,9205.00000000
1590184800000,9205.30000000,9196.33000000
1590188400000,9196.32000000,9170.00000000
1590192000000,9170.00000000,9239.97000000
1590195600000,9239.97000000,9236.64000000
1590199200000,9236.64000000,9271.27000000
1590202800000,9271.27000000,9286.61000000
1590206400000,9286.11000000,9252.75000000
1590210000000,9252.81000000,9263.34000000
1590213600000,9263.33000000,9244.73000000
1590217200000,9244.72000000,9255.28000000
1590220800000,9255.70000000,9187.84000000
1590224400000,9188.27000000,9138.78000000
1590228000000,9138.78000000,9139.01000000
1590231600000,9139.00000000,9172.25000000
1590235200000,9172.26000000,9132.19000000
1590238800000,9132.00000000,9153.01000000
1590242400000,9153.07000000,9198.56000000
1590246000000,9198.55000000,9198.78000000
1590249600000,9198.78000000,9170.91000000
1590253200000,9170.92000000,9180.05000000
1590256800000,9179.72000000,9163.98000000
1590260400000,9163.98000000,9180.98000000
1590264000000,9180.97000000,9229.58000000
1590267600000,9229.58000000,9225.99000000
1590271200000,9226.00000000,9225.00000000
1590274800000,9225.00000000,9179.15000000
1590278400000,9179.01000000,9196.38000000
1590282000000,9196.38000000,9171.91000000
1590285600000,9171.95000000,9198.96000000
1590289200000,9198.96000000,9192.76000000
1590292800000,9192.77000000,9190.54000000
1590296400000,9191.35000000,9205.00000000
1590300000000,9204.99000000,9274.81000000
1590303600000,9274.98000000,9255.53000000
1590307200000,9255.54000000,9258.54000000
1590310800000,9258.88000000,9270.73000000
1590314400000,9270.73000000,9263.40000000
1590318000000,9263.85000000,9119.00000000
1590321600000,9119.00000000,9159.90000000
1590325200000,9159.90000000,9087.49000000
1590328800000,9087.12000000,9070.05000000
1590332400000,9071.37000000,9055.74000000
1590336000000,9055.60000000,8939.12000000
1590339600000,8938.11000000,8947.84000000
1590343200000,8947.84000000,8941.99000000
1590346800000,8941.04000000,9018.45000000
1590350400000,9017.37000000,9000.31000000
1590354000000,9000.93000000,9054.22000000
1590357600000,9054.21000000,9043.10000000
1590361200000,9043.13000000,8720.34000000
1590364800000,8718.14000000,8811.37000000
1590368400000,8811.01000000,8791.69000000
1590372000000,8791.72000000,8790.96000000
1590375600000,8790.67000000,8786.57000000
1590379200000,8786.57000000,8806.00000000
1590382800000,8805.99000000,8782.93000000
1590386400000,8782.93000000,8789.51000000
1590390000000,8789.52000000,8867.31000000
1590393600000,8867.31000000,8820.54000000
1590397200000,8820.43000000,8753.95000000
1590400800000,8753.94000000,8689.00000000
1590404400000,8688.58000000,8752.41000000
1590408000000,8753.20000000,8761.01000000
1590411600000,8761.16000000,8814.14000000
1590415200000,8813.21000000,8755.95000000
1590418800000,8756.00000000,8782.44000000
1590422400000,8781.22000000,8810.07000000
1590426000000,8810.52000000,8893.50000000
1590429600000,8893.56000000,8886.17000000
1590433200000,8885.71000000,8928.06000000
1590436800000,8928.06000000,8913.54000000
1590440400000,8913.53000000,8900.00000000
1590444000000,8899.42000000,8903.30000000
1590447600000,8903.24000000,8900.35000000
1590451200000,8900.35000000,8866.06000000
1590454800000,8866.21000000,8881.53000000
1590458400000,8881.53000000,8882.40000000
1590462000000,8881.96000000,8903.76000000
1590465600000,8903.75000000,8905.82000000
1590469200000,8905.37000000,8937.43000000
1590472800000,8937.42000000,8887.59000000
1590476400000,8888.69000000,8957.49000000
1590480000000,8956.83000000,8960.01000000
1590483600000,8960.01000000,8893.70000000
1590487200000,8893.70000000,8861.41000000
1590490800000,8861.51000000,8869.15000000
1590494400000,8869.32000000,8817.21000000
1590498000000,8816.76000000,8809.22000000
1590501600000,8809.15000000,8817.17000000
1590505200000,8817.50000000,8726.60000000
1590508800000,8726.60000000,8790.01000000
1590512400000,8790.01000000,8811.03000000
1590516000000,8810.67000000,8810.99000000
1590519600000,8810.99000000,8800.00000000
1590523200000,8800.00000000,8856.20000000
1590526800000,8855.93000000,8842.25000000
1590530400000,8842.98000000,8834.92000000
1590534000000,8834.59000000,8841.18000000
1590537600000,8841.00000000,8886.87000000
1590541200000,8886.88000000,8855.00000000
1590544800000,8855.00000000,8822.59000000
1590548400000,8821.76000000,8828.90000000
1590552000000,8829.12000000,8859.62000000
1590555600000,8859.65000000,8878.00000000
1590559200000,8878.00000000,8846.37000000
1590562800000,8846.38000000,8844.28000000
1590566400000,8844.89000000,8930.00000000
1590570000000,8930.00000000,8923.57000000
1590573600000,8923.57000000,9128.00000000
1590577200000,9128.10000000,9150.74000000
1590580800000,9148.87000000,9145.00000000
1590584400000,9145.00000000,9147.25000000
1590588000000,9148.02000000,9153.02000000
1590591600000,9153.06000000,9148.00000000
1590595200000,9148.01000000,9170.24000000
1590598800000,9170.24000000,9189.65000000
1590602400000,9189.65000000,9169.48000000
1590606000000,9169.39000000,9159.99000000
1590609600000,9159.99000000,9165.21000000
1590613200000,9167.25000000,9069.71000000
1590616800000,9069.19000000,9104.01000000
1590620400000,9104.09000000,9204.07000000
1590624000000,9204.07000000,9266.45000000
1590627600000,9267.21000000,9217.90000000
1590631200000,9217.89000000,9204.37000000
1590634800000,9204.37000000,9172.91000000
1590638400000,9171.60000000,9181.91000000
1590642000000,9181.83000000,9167.75000000
1590645600000,9167.75000000,9170.56000000
1590649200000,9170.15000000,9150.44000000
1590652800000,9150.06000000,9190.33000000
1590656400000,9191.15000000,9202.41000000
1590660000000,9202.88000000,9166.90000000
1590663600000,9166.76000000,9266.89000000
1590667200000,9267.22000000,9423.62000000
1590670800000,9423.62000000,9411.51000000
1590674400000,9411.06000000,9466.65000000
1590678000000,9466.85000000,9499.81000000
1590681600000,9499.81000000,9447.78000000
1590685200000,9448.12000000,9466.11000000
1590688800000,9466.11000000,9425.97000000
1590692400000,9426.00000000,9452.25000000
1590696000000,9452.24000000,9450.18000000
1590699600000,9451.49000000,9436.75000000
1590703200000,9436.74000000,9490.03000000
1590706800000,9490.03000000,9575.89000000
1590710400000,9575.87000000,9512.59000000
1590714000000,9513.19000000,9515.03000000
1590717600000,9515.03000000,9504.45000000
1590721200000,9504.44000000,9521.26000000
1590724800000,9521.26000000,9500.49000000
1590728400000,9500.62000000,9520.00000000
1590732000000,9520.00000000,9515.38000000
1590735600000,9515.68000000,9523.50000000
1590739200000,9523.63000000,9450.80000000
1590742800000,9450.80000000,9445.00000000
1590746400000,9444.99000000,9365.00000000
1590750000000,9365.00000000,9403.87000000
1590753600000,9403.98000000,9398.18000000
1590757200000,9398.19000000,9438.32000000
1590760800000,9438.31000000,9445.07000000
1590764400000,9445.88000000,9412.00000000
1590768000000,9412.55000000,9434.30000000
1590771600000,9435.04000000,9427.05000000
1590775200000,9427.15000000,9434.46000000
1590778800000,9434.45000000,9404.98000000
1590782400000,9404.99000000,9420.93000000
1590786000000,9420.98000000,9396.58000000
1590789600000,9396.66000000,9428.26000000
1590793200000,9428.27000000,9427.07000000
1590796800000,9426.60000000,9370.14000000
1590800400000,9370.10000000,9378.09000000
1590804000000,9378.02000000,9384.41000000
1590807600000,9383.71000000,9396.18000000
1590811200000,9396.63000000,9515.36000000
1590814800000,9515.36000000,9558.90000000
1590818400000,9558.90000000,9550.51000000
1590822000000,9550.00000000,9528.69000000
1590825600000,9528.73000000,9533.36000000
1590829200000,9532.75000000,9498.03000000
1590832800000,9498.03000000,9527.61000000
1590836400000,9527.73000000,9554.17000000
1590840000000,9554.51000000,9544.52000000
1590843600000,9544.95000000,9563.79000000
1590847200000,9563.79000000,9546.77000000
1590850800000,9546.58000000,9540.60000000
1590854400000,9540.60000000,9539.49000000
1590858000000,9540.00000000,9523.82000000
1590861600000,9523.11000000,9530.00000000
1590865200000,9530.01000000,9535.14000000
1590868800000,9535.13000000,9440.61000000
1590872400000,9440.46000000,9491.41000000
1590876000000,9492.44000000,9729.00000000
1590879600000,9729.00000000,9697.72000000
1590883200000,9697.72000000,9656.67000000
1590886800000,9656.64000000,9657.20000000
1590890400000,9657.20000000,9640.76000000
1590894000000,9641.64000000,9576.79000000
1590897600000,9576.78000000,9555.84000000
1590901200000,9555.84000000,9570.94000000
1590904800000,9570.94000000,9549.63000000
1590908400000,9549.62000000,9565.13000000
1590912000000,9565.13000000,9539.17000000
1590915600000,9539.18000000,9561.24000000
1590919200000,9561.23000000,9599.20000000
1590922800000,9599.25000000,9588.96000000
1590926400000,9588.95000000,9576.22000000
1590930000000,9576.52000000,9547.20000000
1590933600000,9547.15000000,9471.11000000
1590937200000,9471.12000000,9480.00000000
1590940800000,9480.41000000,9531.04000000
1590944400000,9531.04000000,9503.97000000
1590948000000,9503.94000000,9501.05000000
1590951600000,9500.52000000,9514.74000000
1590955200000,9514.73000000,9506.60000000
1590958800000,9506.52000000,9469.35000000
1590962400000,9469.35000000,9461.60000000
1590966000000,9461.47000000,9448.27000000
1590969600000,9448.27000000,9498.31000000
1590973200000,9498.78000000,9551.58000000
1590976800000,9551.17000000,9530.67000000
1590980400000,9531.70000000,9555.79000000
1590984000000,9556.14000000,9549.02000000
1590987600000,9549.02000000,9536.88000000
1590991200000,9536.33000000,9537.66000000
1590994800000,9537.66000000,9571.47000000
1590998400000,9571.18000000,9540.30000000
1591002000000,9540.54000000,9541.21000000
1591005600000,9541.71000000,9543.24000000
1591009200000,9542.32000000,9513.22000000
1591012800000,9512.80000000,9555.01000000
1591016400000,9555.65000000,9553.62000000
1591020000000,9553.14000000,9563.03000000
1591023600000,9563.13000000,9546.98000000
1591027200000,9548.18000000,9584.28000000
1591030800000,9584.29000000,9575.29000000
1591034400000,9575.29000000,9579.70000000
1591038000000,9579.97000000,9572.48000000
1591041600000,9572.50000000,9668.71000000
1591045200000,9670.00000000,9653.00000000
1591048800000,9653.00000000,9739.51000000
1591052400000,9740.00000000,10200.77000000
1591056000000,10202.71000000,10108.49000000
1591059600000,10108.79000000,10125.00000000
1591063200000,10124.99000000,10090.76000000
1591066800000,10090.34000000,10096.86000000
1591070400000,10096.87000000,10093.31000000
1591074000000,10093.97000000,10085.55000000
1591077600000,10086.43000000,10100.11000000
1591081200000,10100.03000000,10118.86000000
1591084800000,10119.12000000,10107.48000000
1591088400000,10107.25000000,10100.55000000
1591092000000,10100.55000000,10141.25000000
1591095600000,10140.77000000,10115.56000000
1591099200000,10116.68000000,10123.71000000
1591102800000,10123.71000000,10155.96000000
1591106400000,10155.96000000,9581.47000000
1591110000000,9582.17000000,9468.81000000
1591113600000,9468.08000000,9478.29000000
1591117200000,9478.03000000,9530.71000000
1591120800000,9530.55000000,9513.04000000
1591124400000,9513.04000000,9508.83000000
1591128000000,9507.69000000,9521.00000000
1591131600000,9521.00000000,9522.00000000
1591135200000,9522.00000000,9493.42000000
1591138800000,9493.35000000,9518.04000000
1591142400000,9518.02000000,9527.20000000
1591146000000,9527.33000000,9504.17000000
1591149600000,9504.12000000,9489.63000000
1591153200000,9489.62000000,9491.99000000
1591156800000,9491.58000000,9497.15000000
1591160400000,9497.63000000,9515.00000000
1591164000000,9514.99000000,9517.63000000
1591167600000,9517.64000000,9506.32000000
1591171200000,9506.94000000,9507.00000000
1591174800000,9506.84000000,9523.79000000
1591178400000,9523.07000000,9591.07000000
1591182000000,9591.77000000,9618.57000000
1591185600000,9617.92000000,9598.29000000
1591189200000,9597.61000000,9584.80000000
1591192800000,9583.82000000,9580.71000000
1591196400000,9580.71000000,9559.29000000
1591200000000,9560.17000000,9561.03000000
1591203600000,9561.27000000,9560.01000000
1591207200000,9560.02000000,9596.31000000
1591210800000,9597.12000000,9577.18000000
1591214400000,9577.18000000,9581.53000000
1591218000000,9581.36000000,9583.06000000
1591221600000,9583.07000000,9610.63000000
1591225200000,9611.43000000,9666.24000000
1591228800000,9666.32000000,9630.03000000
1591232400000,9629.78000000,9641.94000000
1591236000000,9641.93000000,9670.00000000
1591239600000,9670.00000000,9665.37000000
1591243200000,9665.36000000,9645.07000000
1591246800000,9644.65000000,9642.56000000
1591250400000,9642.55000000,9644.90000000
1591254000000,9644.87000000,9649.60000000
1591257600000,9649.59000000,9642.22000000
1591261200000,9642.22000000,9562.19000000
1591264800000,9562.49000000,9547.72000000
1591268400000,9547.53000000,9622.08000000
1591272000000,9622.18000000,9642.02000000
1591275600000,9642.60000000,9762.28000000
1591279200000,9762.28000000,9746.63000000
1591282800000,9746.46000000,9829.39000000
1591286400000,9829.40000000,9770.31000000
1591290000000,9770.58000000,9818.95000000
1591293600000,9818.95000000,9762.71000000
1591297200000,9764.72000000,9817.64000000
1591300800000,9817.65000000,9781.27000000
